hora,estado,terminal,root,u_pu,uknom_kV,clave,cumple,ldf_ok
09:00,CON_SSFV,1103385,1103385,0.996839,13.800000190734863,0,1,1
09:00,CON_SSFV,1103393,1103393,0.996747,13.800000190734863,0,1,1
09:00,CON_SSFV,1103407,1103407,0.996744,13.800000190734863,0,1,1
09:00,CON_SSFV,1103431,1103431,0.996577,13.800000190734863,0,1,1
09:00,CON_SSFV,1103458,1103458,0.996575,13.800000190734863,0,1,1
09:00,CON_SSFV,1103725,1103725,0.996659,13.800000190734863,0,1,1
09:00,CON_SSFV,1154079,1154079,0.998327,13.800000190734863,0,1,1
09:00,CON_SSFV,1154087,1154087,0.998320,13.800000190734863,0,1,1
09:00,CON_SSFV,1154109,1154109,0.998321,13.800000190734863,0,1,1
09:00,CON_SSFV,1154117,1154117,0.998323,13.800000190734863,0,1,1
09:00,CON_SSFV,1154125,1154125,0.998324,13.800000190734863,0,1,1
09:00,CON_SSFV,1154133,1154133,0.998180,13.800000190734863,0,1,1
09:00,CON_SSFV,1154141,1154141,0.998181,13.800000190734863,0,1,1
09:00,CON_SSFV,1154150,1154150,0.998180,13.800000190734863,0,1,1
09:00,CON_SSFV,1154176,1154176,0.998179,13.800000190734863,0,1,1
09:00,CON_SSFV,1154192,1154192,0.998150,13.800000190734863,0,1,1
09:00,CON_SSFV,1154206,1154206,0.998152,13.800000190734863,0,1,1
09:00,CON_SSFV,1154214,1154214,0.996953,13.800000190734863,0,1,1
09:00,CON_SSFV,1154222,1154222,0.998150,13.800000190734863,0,1,1
09:00,CON_SSFV,1154231,1154231,0.998146,13.800000190734863,0,1,1
09:00,CON_SSFV,1154249,1154249,0.997325,13.800000190734863,0,1,1
09:00,CON_SSFV,1154257,1154257,0.997324,13.800000190734863,0,1,1
09:00,CON_SSFV,1154273,1154273,0.997323,13.800000190734863,0,1,1
09:00,CON_SSFV,1154281,1154281,0.997321,13.800000190734863,0,1,1
09:00,CON_SSFV,1154290,1154290,0.997322,13.800000190734863,0,1,1
09:00,CON_SSFV,1154303,1154303,0.998180,13.800000190734863,0,1,1
09:00,CON_SSFV,1154311,1154311,0.997581,13.800000190734863,0,1,1
09:00,CON_SSFV,1154346,1154346,0.997584,13.800000190734863,0,1,1
09:00,CON_SSFV,1154354,1154354,0.997583,13.800000190734863,0,1,1
09:00,CON_SSFV,1154371,1154371,0.996993,13.800000190734863,0,1,1
09:00,CON_SSFV,1154389,1154389,0.996993,13.800000190734863,0,1,1
09:00,CON_SSFV,1154397,1154397,0.996980,13.800000190734863,0,1,1
09:00,CON_SSFV,1154401,1154401,0.996961,13.800000190734863,0,1,1
09:00,CON_SSFV,1154435,1154435,0.998146,13.800000190734863,0,1,1
09:00,CON_SSFV,1154443,1154443,0.997440,13.800000190734863,0,1,1
09:00,CON_SSFV,1154451,1154451,0.997439,13.800000190734863,0,1,1
09:00,CON_SSFV,1154478,1154478,0.997438,13.800000190734863,0,1,1
09:00,CON_SSFV,1154494,1154494,0.997436,13.800000190734863,0,1,1
09:00,CON_SSFV,1154508,1154508,0.997740,13.800000190734863,0,1,1
09:00,CON_SSFV,1154524,1154524,0.996927,13.800000190734863,0,1,1
09:00,CON_SSFV,1154532,1154532,0.996924,13.800000190734863,0,1,1
09:00,CON_SSFV,1154541,1154541,0.996923,13.800000190734863,0,1,1
09:00,CON_SSFV,1154575,1154575,0.996927,13.800000190734863,0,1,1
09:00,CON_SSFV,1154583,1154583,0.996925,13.800000190734863,0,1,1
09:00,CON_SSFV,1154591,1154591,0.996922,13.800000190734863,0,1,1
09:00,CON_SSFV,1154605,1154605,0.996658,13.800000190734863,0,1,1
09:00,CON_SSFV,1154613,1154613,0.996658,13.800000190734863,0,1,1
09:00,CON_SSFV,1155245,1155245,0.996398,13.800000190734863,0,1,1
09:00,CON_SSFV,1155253,1155253,0.996391,13.800000190734863,0,1,1
09:00,CON_SSFV,1155270,1155270,0.996393,13.800000190734863,0,1,1
09:00,CON_SSFV,1155334,1155334,0.996293,13.800000190734863,0,1,1
09:00,CON_SSFV,1155342,1155342,0.996291,13.800000190734863,0,1,1
09:00,CON_SSFV,1155351,1155351,0.996290,13.800000190734863,0,1,1
09:00,CON_SSFV,1155377,1155377,0.996288,13.800000190734863,0,1,1
09:00,CON_SSFV,1155652,1155652,0.996197,13.800000190734863,0,1,1
09:00,CON_SSFV,1155679,1155679,0.996287,13.800000190734863,0,1,1
09:00,CON_SSFV,1155741,1155741,0.996027,13.800000190734863,0,1,1
09:00,CON_SSFV,1155750,1155750,0.996025,13.800000190734863,0,1,1
09:00,CON_SSFV,1155776,1155776,0.996024,13.800000190734863,0,1,1
09:00,CON_SSFV,1155792,1155792,0.996026,13.800000190734863,0,1,1
09:00,CON_SSFV,1155806,1155806,0.996024,13.800000190734863,0,1,1
09:00,CON_SSFV,1155822,1155822,0.996023,13.800000190734863,0,1,1
09:00,CON_SSFV,1155849,1155849,0.996062,13.800000190734863,0,1,1
09:00,CON_SSFV,1155857,1155857,0.996060,13.800000190734863,0,1,1
09:00,CON_SSFV,1155881,1155881,0.996060,13.800000190734863,0,1,1
09:00,CON_SSFV,1155911,1155911,0.996390,13.800000190734863,0,1,1
09:00,CON_SSFV,1155938,1155938,0.996197,13.800000190734863,0,1,1
09:00,CON_SSFV,1155946,1155946,0.996195,13.800000190734863,0,1,1
09:00,CON_SSFV,1155971,1155971,0.996197,13.800000190734863,0,1,1
09:00,CON_SSFV,1155997,1155997,0.996196,13.800000190734863,0,1,1
09:00,CON_SSFV,1157019,1157019,0.996291,13.800000190734863,0,1,1
09:00,CON_SSFV,1283235,1283235,0.997878,13.800000190734863,0,1,1
09:00,CON_SSFV,1618733,1618733,0.996059,13.800000190734863,0,1,1
09:00,CON_SSFV,1618741,1618741,0.996061,13.800000190734863,0,1,1
09:00,CON_SSFV,1618750,1618750,0.996062,13.800000190734863,0,1,1
09:00,CON_SSFV,1667238,1667238,0.996659,13.800000190734863,0,1,1
09:00,CON_SSFV,1667262,1667262,0.996744,13.800000190734863,0,1,1
09:00,CON_SSFV,220 V,220 V,0.993755,0.2199999988079071,0,1,1
09:00,CON_SSFV,2214130,2214130,0.996343,13.800000190734863,0,1,1
09:00,CON_SSFV,2214148,2214148,0.996341,13.800000190734863,0,1,1
09:00,CON_SSFV,2214156,2214156,0.996340,13.800000190734863,0,1,1
09:00,CON_SSFV,2479567,2479567,0.996010,13.800000190734863,1,1,1
09:00,CON_SSFV,2567814,2567814,0.996390,13.800000190734863,0,1,1
09:00,CON_SSFV,2567831,2567831,0.996390,13.800000190734863,0,1,1
09:00,CON_SSFV,2765811,2765811,0.998321,13.800000190734863,0,1,1
09:00,CON_SSFV,2765829,2765829,0.998308,13.800000190734863,0,1,1
09:00,CON_SSFV,2765837,2765837,0.998306,13.800000190734863,0,1,1
09:00,CON_SSFV,2789132,2789132,0.996024,13.800000190734863,0,1,1
09:00,CON_SSFV,2789141,2789141,0.996023,13.800000190734863,0,1,1
09:00,CON_SSFV,3272567,3272567,0.996016,13.800000190734863,1,1,1
09:00,CON_SSFV,3272664,3272664,0.996019,13.800000190734863,1,1,1
09:00,CON_SSFV,3272761,3272761,0.996020,13.800000190734863,1,1,1
09:00,CON_SSFV,3272869,3272869,0.996020,13.800000190734863,1,1,1
09:00,CON_SSFV,3272966,3272966,0.996021,13.800000190734863,1,1,1
09:00,CON_SSFV,3453260,3453260,0.996382,13.800000190734863,0,1,1
09:00,CON_SSFV,3453367,3453367,0.996383,13.800000190734863,0,1,1
09:00,CON_SSFV,3453464,3453464,0.996385,13.800000190734863,0,1,1
09:00,CON_SSFV,3453561,3453561,0.996389,13.800000190734863,0,1,1
09:00,CON_SSFV,3769721,3769721,0.996502,13.800000190734863,0,1,1
09:00,CON_SSFV,4249330,4249330,0.997880,13.800000190734863,0,1,1
09:00,CON_SSFV,4249348,4249348,0.997878,13.800000190734863,0,1,1
09:00,CON_SSFV,4249356,4249356,0.997874,13.800000190734863,0,1,1
09:00,CON_SSFV,4249372,4249372,0.997873,13.800000190734863,0,1,1
09:00,CON_SSFV,4938216,4938216,0.996340,13.800000190734863,0,1,1
